hirambi, ᡥᡳᡵᠠᠮᠪᡳ
juwan duici, ᠵᡠᠸᠠᠨ ᡩᡠᡳᠴᡳ
juwan uyuci, ᠵᡠᠸᠠᠨ ᡠᠶᡠᠴᡳ
oringgeri, ᠣᡵᡳᠩᡤᡝᡵᡳ
juwan ningguci, ᠵᡠᠸᠠᠨ ᠨᡳᠩᡤᡠᠴᡳ
juwan jakūci, ᠵᡠᠸᠠᠨ ᠵᠠᡴᡡᠴᡳ
damu, ᡩᠠᠮᡠ
tofohonggeri, ᡨᠣᡶᠣᡥᠣᠩᡤᡝᡵᡳ
sycuwan, ᠰᡟᠴᡠᠸᠠᠨ
tofohoci, ᡨᠣᡶᠣᡥᠣᠴᡳ
uthai, ᡠᡨᡥᠠᡳ
juwan nadaci, ᠵᡠᠸᠠᠨ ᠨᠠᡩᠠᠴᡳ
sada, ᠰᠠᡩᠠ
eci, ᡝᠴᡳ
hūi, ᡥᡡᡳ
sain holo furdan, ᠰᠠᡳᠨ ᡥᠣᠯᠣ ᡶᡠᡵᡩᠠᠨ
furdan, ᡶᡠᡵᡩᠠᠨ
fung tiyan, ᡶᡠᠩ ᡨᡳᠶᠠᠨ
me, ᠮᡝ
funglu, ᡶᡠᠩᠯᡠ
gioi dzy, ᡤᡳᠣᡳ ᡯᠶ
ertele, ᡝᡵᡨᡝᠯᡝ
gioi, ᡤᡳᠣᡳ
dalan, ᡩᠠᠯᠠᠨ
dalba, ᡩᠠᠯᠪᠠ
yasai, ᠶᠠᠰᠠᡳ
tungse, ᡨᡠᠩᠰᡝ
fudehe jaka, ᡶᡠᡩᡝᡥᡝ ᠵᠠᡴᠠ
nama, ᠨᠠᠮᠠ
tere jaka, ᡨᡝᡵᡝ ᠵᠠᡴᠠ
sebjen, ᠰᡝᠪᠵᡝᠨ
nadan biya, ᠨᠠᡩᠠᠨ ᠪᡳᠶᠠ
juculembi, ᠵᡠᠴᡠᠯᡝᠮᠪᡳ
serembi, ᠰᡝᡵᡝᠮᠪᡳ
jamuri, ᠵᠠᠮᡠᡵᡳ
elcin, ᡝᠯᠴᡳᠨ
jaka furdan, ᠵᠠᡴᠠ ᡶᡠᡵᡩᠠᠨ
giohambi, ᡤᡳᠣᡥᠠᠮᠪᡳ
jakūta, ᠵᠠᡴᡡᡨᠠ
fudambi, ᡶᡠᡩᠠᠮᠪᡳ
juwanggeri, ᠵᡠᠸᠠᠩᡤᡝᡵᡳ
do, ᡩᠣ
juwan ilaci, ᠵᡠᠸᠠᠨ ᡳᠯᠠᠴᡳ
fudembi, ᡶᡠᡩᡝᠮᠪᡳ
firgembi, ᡶᡳᡵᡤᡝᠮᠪᡳ
fudehe, ᡶᡠᡩᡝᡥᡝ
nadata, ᠨᠠᡩᠠᡨᠠ
uyute, ᡠᠶᡠᡨᡝ
dobori dulin, ᡩᠣᠪᠣᡵᡳ ᡩᡠᠯᡳᠨ
dobonio, ᡩᠣᠪᠣᠨᡳᠣ
šimin, ᡧᡳᠮᡳᠨ
aici, ᠠᡳᠴᡳ
miningge, ᠮᡳᠨᡳᠩᡤᡝ
buha, ᠪᡠᡥᠠ
boro, ᠪᠣᡵᠣ
šongk᠋oro, ᡧᠣᠩᡴ᠋ᠣᡵᠣ
talkiyambi, ᡨᠠᠯᡴᡳᠶᠠᠮᠪᡳ
nimaha butara niyalma, ᠨᡳᠮᠠᡥᠠ ᠪᡠᡨᠠᡵᠠ ᠨᡳᠶᠠᠯᠮᠠ
jembi, ᠵᡝᠮᠪᡳ
donjimbi, ᡩᠣᠨᠵᡳᠮᠪᡳ
efimbi, ᡝᡶᡳᠮᠪᡳ
ulhu, ᡠᠯᡥᡠ
niyangniya, ᠨᡳᠶᠠᠩᠨᡳᠶᠠ
suifun, ᠰᡠᡳᡶᡠᠨ
hūlan, ᡥᡡᠯᠠᠨ
injembi, ᡳᠨᠵᡝᠮᠪᡳ
fere, ᡶᡝᡵᡝ
fulgiyembi, ᡶᡠᠯᡤᡳᠶᡝᠮᠪᡳ
folombi, ᡶᠣᠯᠣᠮᠪᡳ
ikiri, ᡳᡴᡳᡵᡳ
omimbi, ᠣᠮᡳᠮᠪᡳ
delen, ᡩᡝᠯᡝᠨ
muduri, ᠮᡠᡩᡠᡵᡳ
niy᠋alma, ᠨᡳᠶ᠋ᠠᠯᠮᠠ
oron, ᠣᡵᠣᠨ
imenggi, ᡳᠮᡝᠩᡤᡳ
olhon, ᠣᠯᡥᠣᠨ
mede, ᠮᡝᡩᡝ
durun, ᡩᡠᡵᡠᠨ
faksi, ᡶᠠᡴᠰᡳ
jeyen, ᠵᡝᠶᡝᠨ
erimbi, ᡝᡵᡳᠮᠪᡳ
furimbi, ᡶᡠᡵᡳᠮᠪᡳ
girimbi, ᡤᡳᡵᡳᠮᠪᡳ
lakiyambi, ᠯᠠᡴᡳᠶᠠᠮᠪᡳ
falu, ᡶᠠᠯᡠ
falga, ᡶᠠᠯᡤᠠ
fursun, ᡶᡠᡵᠰᡠᠨ
doholon, ᡩᠣᡥᠣᠯᠣᠨ
endembi, ᡝᠨᡩᡝᠮᠪᡳ
jafambi, ᠵᠠᡶᠠᠮᠪᡳ
fusembi, ᡶᡠᠰᡝᠮᠪᡳ
karkambi, ᡴᠠᡵᡴᠠᠮᠪᡳ
n᠋ujan, ᠨ᠋ᡠᠵᠠᠨ
kinumbi, ᡴᡳᠨᡠᠮᠪᡳ
dain, ᡩᠠᡳᠨ
hofun, ᡥᠣᡶᡠᠨ
nemeyen, ᠨᡝᠮᡝᠶᡝᠨ
tuhembi, ᡨᡠᡥᡝᠮᠪᡳ
šugi, ᡧᡠᡤᡳ
maiman, ᠮᠠᡳᠮᠠᠨ
bimbi, ᠪᡳᠮᠪᡳ
wasiha, ᠸᠠᠰᡳᡥᠠ
bonggo, ᠪᠣᠨᡤᡤᠣ
teksin, ᡨᡝᡴᠰᡳᠨ
alimbi, ᠠᠯᡳᠮᠪᡳ
anda, ᠠᠨᡩᠠ
elbišembi, ᡝᠯᠪᡳᡧᡝᠮᠪᡳ
fusimbi, ᡶᡠᠰᡳᠮᠪᡳ
banjimbi, ᠪᠠᠨᠵᡳᠮᠪᡳ
site᠋mbi, ᠰᡳᡨᡝ᠋ᠮᠪᡳ
gaimbi, ᡤᠠᡳᠮᠪᡳ
ilembi, ᡳᠯᡝᠮᠪᡳ
etembi, ᡝᡨᡝᠮᠪᡳ
melbimbi, ᠮᡝᠯᠪᡳᠮᠪᡳ
efulembi, ᡝᡶᡠᠯᡝᠮᠪᡳ
gūnimbi, ᡤᡡᠨᡳᠮᠪᡳ
fonjimbi, ᡶᠣᠨᠵᡳᠮᠪᡳ
bodombi, ᠪᠣᡩᠣᠮᠪᡳ
isimbi, ᡳᠰᡳᠮᠪᡳ
fufumbi, ᡶᡠᡶᡠᠮᠪᡳ
fetembi, ᡶᡝᡨᡝᠮᠪᡳ
hujuku, ᡥᡠᠵᡠᡴᡠ
ingtori, ᡳᠩᡨᠣᡵᡳ
balu, ᠪᠠᠯᡠ
meitembi, ᠮᡝᡳᡨᡝᠮᠪᡳ
furumbi, ᡶᡠᡵᡠᠮᠪᡳ
fuyembi, ᡶᡠᠶᡝᠮᠪᡳ
micumbi, ᠮᡳᠴᡠᠮᠪᡳ
deijimbi, ᡩᡝᡳᠵᡳᠮᠪᡳ
torhombi, ᡨᠣᡵᡥᠣᠮᠪᡳ
saimbi, ᠰᠠᡳᠮᠪᡳ
šula, ᡧᡠᠯᠠ
eyembi, ᡝᠶᡝᠮᠪᡳ
simelen, ᠰᡳᠮᡝᠯᡝᠨ
megu, ᠮᡝᡤᡠ
tondo, ᡨᠣᠨᡩᠣ
fecuhun, ᡶᡝᠴᡠᡥᡠᠨ
fejergi, ᡶᡝᠵᡝᡵᡤᡳ
haihū, ᡥᠠᡳᡥᡡ
kiru, ᡴᡳᡵᡠ
buceli, ᠪᡠᠴᡝᠯᡳ
pinggu, ᡦᡳᠩᡤᡠ
šongkon, ᡧᠣᠩᡴᠣᠨ
temgetu, ᡨᡝᠮᡤᡝᡨᡠ
turaki, ᡨᡠᡵᠠᡴᡳ
dolgin, ᡩᠣᠯᡤᡳᠨ
deng, ᡩᡝᠩ
dengse, ᡩᡝᠩᠰᡝ
dube, ᡩᡠᠪᡝ
urse, ᡠᡵᠰᡝ
dung, ᡩᡠᠩ
fadu, ᡶᠠᡩᡠ
fajiran, ᡶᠠᠵᡳᡵᠠᠨ
foyo, ᡶᠣᠶᠣ
fara, ᡶᠠᡵᠠ
foron, ᡶᠣᡵᠣᠨ
fesin, ᡶᡝᠰᡳᠨ
feksimbi, ᡶᡝᡴᠰᡳᠮᠪᡳ
fehumbi, ᡶᡝᡥᡠᠮᠪᡳ
fasimbi, ᡶᠠᠰᡳᠮᠪᡳ
huwethi, ᡥᡠᠸᡝᡨᡥᡳ
feshelembi, ᡶᡝᠰᡥᡝᠯᡝᠮᠪᡳ
fatha, ᡶᠠᡨᡥᠠ
fahambi, ᡶᠠᡥᠠᠮᠪᡳ
fushembi, ᡶᡠᠰᡥᡝᠮᠪᡳ
fiyakiyan, ᡶᡳᠶᠠᡴᡳᠶᠠᠨ
namakū, ᠨᠠᠮᠠᡴᡡ
namkū, ᠨᠠᠮᡴᡡ
tolon, ᡨᠣᠯᠣᠨ
aifini, ᠠᡳᡶᡳᠨᡳ
goidambi, ᡤᠣᡳᡩᠠᠮᠪᡳ
bayambi, ᠪᠠᠶᠠᠮᠪᡳ
aliren, ᠠᠯᡳᡵᡝᠨ
kūtan, ᡴᡡᡨᠠᠨ
kanjidu, ᡴᠠᠨᠵᡳᡩᡠ
yoro, ᠶᠣᡵᠣ
